mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07913994789123535,0.0038246918074882224,0.004207897186279297,0.0018851183587920526,0.8,500,1,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7884194874486136,0.7602087524417621,0.7606737171954563,0.7808049328105626,0.7566631242082005,0.769354002820919,0.012764465243138215,104,0.8344047396861911,0.8421772184422172,0.8424136701008837,0.8346704043459254,0.8369543440886683,0.8381240753327772,0.0035201751223767216
0.08339414596557618,0.005703141745793199,0.0033502578735351562,0.001233184380887485,1.0,500,1,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7946412460335274,0.7461033849383364,0.7729613108253885,0.7808049328105626,0.7689508719409052,0.7726923493097441,0.01592866659825283,48,0.828147145482657,0.8399132943701894,0.8343109403202952,0.8135782419109259,0.8319964764507911,0.8295892197069717,0.008866871334202905
0.03756403923034668,0.0024345873857115575,0.002873945236206055,0.0008520469526249963,0.6,200,3,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7743681234263281,0.7248439596336698,0.7288590983652922,0.7771715049504726,0.7409560242111102,0.7492397421173747,0.022319335775352726,564,0.7811315702529309,0.7993706060651866,0.7970585958186103,0.7855812580404236,0.7861724535028617,0.7898628967360025,0.0070761922713589165
0.03921775817871094,0.0025525716771858504,0.0034472465515136717,0.0008427702194430559,0.8,200,3,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7827274714067167,0.7425875487890992,0.7200666588631028,0.779059774087766,0.7557585371133325,0.7560399980520034,0.02331205725209985,374,0.7977978525784477,0.8030184132276378,0.8027302320971942,0.7886943383907747,0.805221174764322,0.7994924022116753,0.005919540721237068
0.03187980651855469,0.0029226414358747197,0.003940773010253906,0.000903067987007529,1.0,200,3,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7743681234263281,0.7452543329006929,0.7375245865811904,0.793313982211136,0.7496814648546948,0.7600284979948084,0.02071381855175159,291,0.7988658342997831,0.808727698385018,0.8079304567568991,0.7960441005337043,0.8036462972154594,0.8030428774381729,0.004959844831456762
0.052634572982788085,0.008252780190304922,0.0040095806121826175,0.0017943132349606003,0.6,300,3,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7765610048297531,0.7452543329006929,0.7484396622327657,0.7666633155725344,0.7484194410731142,0.7570675513217721,0.012335767764458667,351,0.7965838110073148,0.8145852436615347,0.8145165732490715,0.7973666207864264,0.7978165565529516,0.8041737610514599,0.008482113929808608
0.05089716911315918,0.005455706733262075,0.003377199172973633,0.0017025707815079719,0.8,300,3,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7866660366660365,0.7621455857865114,0.7484396622327657,0.7728513627673292,0.7627954730117933,0.7665796240928873,0.012695175362734285,161,0.8037843840690028,0.8165934931098915,0.8232449414923705,0.807249117450038,0.8165059132903444,0.8134755698823295,0.0070289805866648744
0.04611325263977051,0.005087927236338479,0.004341888427734375,0.0016498532970484255,1.0,300,3,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.778594796743617,0.7560743467720211,0.7628145386766076,0.7808049328105626,0.7521865889212828,0.7660950407848183,0.011638263257539317,173,0.8044509329155392,0.822187873830722,0.8240668051431295,0.8017557171859494,0.8141237611795987,0.8133170180509877,0.00902410087031103
0.0853879451751709,0.03035341857660962,0.002628612518310547,3.306218443539924e-05,0.6,400,3,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7663159006588415,0.7521532279714986,0.744581474678562,0.7604932631683754,0.7423491903380947,0.7531786113630744,0.009146923319692276,453,0.8039288108233814,0.8237211745046551,0.8295004372722349,0.8121430486239002,0.807802370861373,0.8154191684171088,0.009674526563964201
0.07649531364440917,0.006964885683794137,0.003359413146972656,0.0014642604598514798,0.8,400,3,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7804785733461845,0.7500263834202128,0.7465957005598949,0.7604932631683754,0.7648055659643962,0.7604798972918128,0.012005877753780949,285,0.8122401634086123,0.8213737410955539,0.8353311384200247,0.8192873647066204,0.8188596695349578,0.8214184154331539,0.007601246275479305
0.06608719825744629,0.008441750011092495,0.002624654769897461,4.1847344192304616e-05,1.0,400,3,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7866660366660365,0.7582215082215082,0.7526748136504234,0.7808049328105626,0.7461166284695697,0.7648967839636202,0.015959947793829036,202,0.8177674839885706,0.8213737410955539,0.8291459761152378,0.8042934320195683,0.8168930284691431,0.8178947323376147,0.00805864705276829
0.07985644340515137,0.011801219114997805,0.0027057170867919923,1.9716279516132756e-05,0.6,500,3,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7743141199451878,0.7461033849383364,0.7465957005598949,0.7683766814381024,0.7709770580783064,0.7612733889919656,0.012330792203284825,272,0.8035584397761026,0.8256833649808729,0.8263031753195605,0.817644995360567,0.8208207916299884,0.8188021534134183,0.00826318489128322
0.07854394912719727,0.01982415506773461,0.0038048744201660155,0.0018209505782857743,0.8,500,3,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7681702608531876,0.7602087524417621,0.7465957005598949,0.7683766814381024,0.7852909919484121,0.7657284774482719,0.012587277543173313,180,0.8189409181418758,0.8322045842739576,0.8391922416806213,0.8291576629878873,0.8302090151954912,0.8299408844559666,0.006517615150295631
0.07343935966491699,0.011456970197656582,0.0027345657348632813,7.207904299767484e-05,1.0,500,3,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7866660366660365,0.7582215082215082,0.7526748136504234,0.7808049328105626,0.7521865889212828,0.7661107760539628,0.014663462084823047,172,0.8237859051447977,0.8315374803596701,0.8372642506086078,0.8128694398137049,0.8271948892151787,0.8265303930283917,0.008183911457912073
0.041843080520629884,0.018476681417834102,0.003230857849121094,0.0016335018079841521,0.6,200,5,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7743681234263281,0.7337837837837837,0.7200666588631028,0.7709770580783064,0.7496814648546948,0.7497754178012432,0.020941166461060087,545,0.7779000010957238,0.7936408303126331,0.7918713457906177,0.7782507027597543,0.7815193717066132,0.7846364503330685,0.006771946111111117
0.04022793769836426,0.010696546957203559,0.004401016235351563,0.0028193347795654688,0.8,200,5,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7658930870692895,0.7278782658627619,0.7200666588631028,0.779059774087766,0.7469832792930255,0.7479762130351892,0.02223087382407501,609,0.7794484975167251,0.7972932049973652,0.8000483871853306,0.7776696951763804,0.7846195222077689,0.787815861416714,0.009193788994484723
0.03444485664367676,0.005024892958020203,0.0025185585021972657,8.556943445365833e-05,1.0,200,5,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7743681234263281,0.7366297229529507,0.7435153633185195,0.7808049328105626,0.7469832792930255,0.7564602843602772,0.01768608707281158,363,0.7831243558914462,0.8045979543668296,0.7991106033283355,0.7892465356807582,0.7845791526811936,0.7921317203897127,0.0083738877666757
0.04779162406921387,0.006120290931347007,0.004889202117919922,0.002241477186322354,0.6,300,5,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7704229146089611,0.7188993286567861,0.7256143186375744,0.7666633155725344,0.7340434091344351,0.7431286573220581,0.021331717144035308,785,0.7873400467341716,0.8042270530055426,0.8089617044412489,0.7912774520999015,0.7926765028541679,0.7968965518270065,0.008246381507051053
0.05136561393737793,0.009759389957443559,0.0025681972503662108,9.264988931035088e-05,0.8,300,5,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.784771482445901,0.7357421767585106,0.7196899093450818,0.7543389045555632,0.7461166284695697,0.7481318203149252,0.0216679454544612,602,0.7934505605104347,0.8189981357738046,0.8105426646051519,0.7959643719243578,0.793313481594689,0.8024538428816875,0.010448552008709595
0.05812115669250488,0.010938371446017362,0.004187965393066406,0.001394554308852818,1.0,300,5,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7765610048297531,0.7417257789350813,0.7544970219388824,0.7728513627673292,0.7557585371133325,0.7602787411168757,0.01281605129037064,286,0.7967224190056151,0.8161752946346228,0.8081241425403258,0.7918592021335581,0.7907931136357532,0.800734834389975,0.009866345060153839
0.06234760284423828,0.0063090889810486885,0.003929615020751953,0.002362527092928295,0.6,400,5,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7663159006588415,0.7297769797769798,0.7078908415010027,0.7543389045555632,0.7586545729402873,0.7433954398865348,0.021559160673842177,776,0.7872055185297606,0.8098710406995757,0.8168789542597134,0.8018286161554318,0.8026711277677173,0.8036910514824397,0.009883266189390507
0.05868730545043945,0.0028263814069378716,0.004021358489990234,0.0018548324863188873,0.8,400,5,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.778594796743617,0.7319980174349106,0.7162016385317356,0.7543389045555632,0.7545103014372118,0.7471287317406076,0.021363571891104,647,0.796798949398777,0.8217534643848922,0.8149081407915076,0.8034001320168833,0.8129429213153997,0.809960721581492,0.008817174574030376
0.06505646705627441,0.008464845825006211,0.005597543716430664,0.0021464402065292498,1.0,400,5,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7724437724437724,0.7439992439992441,0.7506385232325633,0.7666633155725344,0.7644060845691244,0.7596301879634477,0.010598475960560863,299,0.7992564503421568,0.8233488770187105,0.8172555526731153,0.8029663089063145,0.8089699272849659,0.8103594232450526,0.008901093824444055
0.07291522026062011,0.0064329731792917,0.004773426055908203,0.0018445536074705887,0.6,500,5,3,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7663159006588415,0.7297769797769798,0.7244090780676147,0.7543389045555632,0.7709770580783064,0.7491635842274611,0.018896769820471847,570,0.7996182661120286,0.8106374149193061,0.8172555526731153,0.8058169373655102,0.8070223737310854,0.808070108960209,0.005806403619563985
0.07957415580749512,0.006706285828105352,0.002710294723510742,4.0520329992364826e-05,0.8,500,5,3,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7724437724437724,0.7340499066841778,0.7244090780676147,0.7604932631683754,0.7728513627673292,0.7528494766262539,0.020023583348979974,462,0.8082903839149274,0.8263922190069358,0.8172555526731153,0.8204485036444995,0.8141041214840731,0.8172981561447102,0.006065810773908633
0.07558550834655761,0.004929725995859468,0.0029861927032470703,0.00031912691518946065,1.0,500,5,3,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7804785733461845,0.7461033849383364,0.7587713927519754,0.7745818947467062,0.7813411078717202,0.7682552707309844,0.01372096510908894,126,0.8062393224834778,0.8244443216379719,0.8215210594477227,0.8069746750711217,0.8224114407205468,0.8163181638721684,0.007988947513527687
0.06216063499450684,0.0038216466326133737,0.004161977767944336,0.0015892808199618486,0.6,200,1,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7827274714067167,0.75126140501112,0.756715412965413,0.7833914424445986,0.7545103014372118,0.765721206653012,0.014264114785204743,182,0.8440875030922872,0.8397872493774425,0.8430524850569066,0.8416587567654424,0.8352081856307356,0.8407588359845629,0.003127440105854816
0.055346345901489256,0.006010008937448585,0.002587413787841797,1.1262445497437998e-05,0.8,200,1,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.784771482445901,0.7477301667432696,0.7506385232325633,0.7996049258185179,0.7566631242082005,0.7678816444896904,0.02059560966717747,133,0.8480039418069717,0.8606715180545321,0.8573204409608243,0.8544208000797374,0.8375351718031018,0.8515903745410334,0.00816974125879679
0.06113266944885254,0.011578675662368943,0.0035144805908203123,0.001019398424785927,1.0,200,1,5,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7765610048297531,0.7333147477000278,0.7648877504764168,0.8012449424214131,0.7461166284695697,0.7644250147794361,0.023690712008761966,213,0.8609677022202159,0.8724514262091774,0.8693825027594627,0.8472317037873789,0.8485728410648473,0.8597212352082165,0.010365583637381055
0.08530154228210449,0.020265649679061484,0.0031555652618408202,0.0004764394198053762,0.6,300,1,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.784771482445901,0.7704229146089611,0.7747517338310177,0.7852909919484121,0.7648055659643962,0.7760085377597375,0.008015465981245909,13,0.857700706106835,0.8596244132267896,0.8584906527031372,0.8631142057487768,0.8568816886934377,0.8591623332957953,0.0021734609454778014
0.10022120475769043,0.023102491896578783,0.002756023406982422,2.319046915391879e-05,0.8,300,1,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7866660366660365,0.7582215082215082,0.7668076814418278,0.7996049258185179,0.7771715049504726,0.7776943314196726,0.014550250722941648,5,0.8590359725704861,0.8781275401568746,0.8704820907294895,0.8699507929145159,0.8585075126629095,0.8672207818068551,0.007482761998795773
0.08785161972045899,0.006445426178912035,0.002976799011230469,0.00040154642537967026,1.0,300,1,5,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7724437724437724,0.7521532279714986,0.7587713927519754,0.7949465500485909,0.7689508719409052,0.7694531630313485,0.014645796611891372,100,0.8705498533290097,0.8800102439932947,0.8737709296353364,0.8721362373187938,0.8644790880891366,0.8721892704731143,0.005016107773779298
0.10658159255981445,0.005565563598670538,0.00374298095703125,0.0016707036634923242,0.6,400,1,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.784771482445901,0.7681702608531876,0.7826077308835929,0.793313982211136,0.779059774087766,0.7815846460963167,0.008186582488511727,1,0.8745950050889578,0.8823314150924535,0.87876791315828,0.8745506160152353,0.8717628460157122,0.8764015590741279,0.003714030435970292
0.11177167892456055,0.007116132693605534,0.0037286758422851564,0.0010435761928845504,0.8,400,1,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7804785733461845,0.7681702608531876,0.7747517338310177,0.793313982211136,0.779059774087766,0.7791548648658584,0.008273946321066719,3,0.8778876787797394,0.8969374741200828,0.8946785687059617,0.8813807251374562,0.8882874253385327,0.8878343744163546,0.007355284058831175
0.10191659927368164,0.00278342708272953,0.003881025314331055,0.001196082319533625,1.0,400,1,5,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7884194874486136,0.7419884527782191,0.7648877504764168,0.7949465500485909,0.7689508719409052,0.7718386225385492,0.018743466891874613,59,0.8854140997463111,0.8930645072302941,0.8867925221625097,0.8775904418066258,0.8841680733923064,0.8854059288676094,0.004963681183239761
0.12331061363220215,0.01203839648310501,0.0034327983856201174,0.0008077015595081412,0.6,500,1,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.778594796743617,0.7498391587289839,0.7668076814418278,0.779059774087766,0.7666633155725344,0.7681929453149458,0.01065276195089343,128,0.8895584255001399,0.8971152607430359,0.8969001132848966,0.8971052528950365,0.8956310222315222,0.8952620149309262,0.0029045657586837716
0.1357964515686035,0.007892981055654443,0.0045588016510009766,0.0018697600053835688,0.8,500,1,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7884194874486136,0.7498391587289839,0.7729613108253885,0.787048152594371,0.779059774087766,0.7754655767370247,0.013984725728380203,23,0.9055889403749051,0.9201187368100792,0.9113363673075128,0.901899729240881,0.908188079550362,0.909426370656748,0.006178743370589818
0.1330164909362793,0.0077812590969974366,0.00298614501953125,4.149288888515267e-05,1.0,500,1,5,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7946412460335274,0.7437549096622152,0.7729613108253885,0.7886705263250371,0.7689508719409052,0.7737957729574146,0.01778996849881952,39,0.8963813953799218,0.9006028790229329,0.9033657278797884,0.8872507896622674,0.9060679200083701,0.8987337423906562,0.00657466139768654
0.04941482543945312,0.008152079182215463,0.005741930007934571,0.0027188553068498715,0.6,200,3,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7805247691274588,0.7306974376378755,0.7400556702882285,0.7648055659643962,0.7436326212092784,0.7519432128454475,0.018133439016479177,486,0.7992564503421568,0.8197797006221794,0.8204763317787036,0.8017557171859494,0.8045394837674379,0.8091615367392855,0.0091114243068113
0.058891010284423825,0.006776254887488337,0.002881574630737305,0.000526806369014149,0.8,200,3,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7805247691274588,0.7452543329006929,0.746068761820086,0.7852909919484121,0.7729317502139323,0.7660141212021164,0.017080962568462144,175,0.8269885125972921,0.8305929185848486,0.8252675095223159,0.8158469674855031,0.8312478850577714,0.8259887586495461,0.005535925136093547
0.04783587455749512,0.006350919271400937,0.002642202377319336,0.00015471858787329936,1.0,200,3,5,0.01,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7909764238729948,0.7425875487890992,0.7521065539933465,0.7852909919484121,0.7496814648546948,0.7641285966917095,0.01992946898969952,220,0.833812907604421,0.834574523197157,0.8308654874366552,0.8203846773290043,0.8240669439964,0.8287409079127276,0.005584668559050616
0.06955924034118652,0.0050376799433106065,0.003653144836425781,0.0018598779140662236,0.6,300,3,5,0.01,0.6,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7827274714067167,0.7297769797769798,0.7506385232325633,0.7666633155725344,0.7771715049504726,0.7613955589878534,0.019220450501753944,267,0.817801215917465,0.8363558120228602,0.8330525114957299,0.8327168783423061,0.833066754277314,0.830598634411135,0.006534815987113144
0.06749444007873535,0.010077377443890801,0.002906990051269531,0.00023919990307667865,0.8,300,3,5,0.01,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.01, 'colsample_bytree': 0.6}",0.7724437724437724,0.7582215082215082,0.7587713927519754,0.779059774087766,0.7728513627673292,0.7682695620544703,0.0083189447864372,123,0.8447611343497758,0.8489629762566723,0.8475721742600225,0.8466273724338981,0.8424311124960239,0.8460709539592784,0.0022755715838422654
